,iNKT_VD1,iNKT_VD2,DysiNKTD1,DysiNKTD2,iNKTD1,iNKTD2
ENSG00000242390,0,0,0,0,0,0
ENSG00000242393,0,0,0,0,0,0
ENSG00000242399,0,0,0,0,0,0
ENSG00000242405,0,0,0,0,0.19991,0
ENSG00000242411,0,0,0,0,0,0
ENSG00000242412,0,0,0.060098,0,0,0
ENSG00000242417,0,0,0,0,0,0
ENSG00000242419,0,0,0,0,0,0
ENSG00000242423,0,0,0,0,0,0
ENSG00000242431,0,0,0,0,0,0
ENSG00000242435,2.706352,1.170925,3.672247,6.045531,0,3.432425
ENSG00000242439,0,0,0,0,0,0
ENSG00000242441,0,0,0,0,0,0
ENSG00000242444,0,0,0,0,0,0
ENSG00000242445,0,0,0.158739,0,0,0
ENSG00000242456,0,0,0,0,0,0
ENSG00000242457,0,0,0,0,0.050372,0
ENSG00000242461,0,0,0,0,0,0
ENSG00000242472,0,0,0,0,0,0
ENSG00000242473,0.287338,0,0,0,0,0
ENSG00000242477,0.173632,0,0,0,0,0
ENSG00000242479,0.076613,0,0,0.042415,0.028313,0.037918
ENSG00000242485,80.936678,105.130303,90.432519,108.833379,151.363441,123.436332
ENSG00000242488,0,0,0.122825,0,0,0.097015
ENSG00000242498,0.065517,0.039057,0.09419,0.103886,0.027649,0.018506
ENSG00000242507,0,0,0,0,0,0
ENSG00000242510,0,0,0,0,0,0
ENSG00000242511,0,2.018743,0,2.867278,0,1.479115
ENSG00000242515,0,0,0,0,0,0
ENSG00000242520,0,0,0,0,0,0
ENSG00000242524,0,0,0,0,0,0
ENSG00000242525,0.180849,0,0,0,0.133869,0.269115
ENSG00000242527,0,0,0,0,0,0
ENSG00000242529,0,0,0,0,0,0
ENSG00000242531,0,0,0,0,0,0
ENSG00000242534,0,0,0,0,0,0
ENSG00000242537,0,0,0,0,0,0
ENSG00000242550,0,0,0,0,0.108276,0
ENSG00000242551,0,0,0,0,0,0
ENSG00000242552,0,0,0,0,0,0
ENSG00000242561,0,0,0,0,0,0
ENSG00000242562,0,0,0,0,0,0
ENSG00000242571,0,0.318595,0.376357,0,0,0.30182
ENSG00000242573,0,0,0,0,0,0
ENSG00000242574,0,0,0,0,0,0
ENSG00000242575,0,0,0,0,0,0
ENSG00000242580,0,0,0,0,0,0
ENSG00000242583,0,0,0,1.015881,0,0
ENSG00000242586,0,0,0,0,0,0
ENSG00000242595,0,0,0,0,0,0
ENSG00000242598,0,0,0,0,0,0
ENSG00000242599,0,0,0,0.153245,0,0
ENSG00000242600,1.116575,0.245781,0.517115,0.325794,0.086924,0
ENSG00000242602,0,0,0,0,0,0
ENSG00000242607,0.065346,0,0,0,0,0
ENSG00000242608,0,0,0,0,0,0
ENSG00000242609,0,0,0,0,0,0
ENSG00000242610,0,0,0,0,0,0
ENSG00000242612,7.796844,6.986228,4.378116,1.926822,2.13607,4.311519
ENSG00000242613,0,0,0,0,0,0
ENSG00000242615,0.870941,0.68284,1.779194,0.905055,0.442774,1.347957
ENSG00000242616,46.859361,46.368458,36.663418,38.263263,37.494121,41.133892
ENSG00000242634,0,0,0,0,0,0
ENSG00000242635,0,0,0,0,0,0
ENSG00000242636,0,0,0,0,0,0
ENSG00000242640,0,0,0,0,0,0
ENSG00000242654,0,0,0,0,0,0
ENSG00000242660,0,0,0,0,0,0
ENSG00000242661,0,0,0,0,0,0
ENSG00000242667,0,0,0,0,0,0
ENSG00000242670,0,0,0,0,0,0
ENSG00000242675,0,0,0,0,0,0
ENSG00000242683,0,0,0,0,0,0
ENSG00000242689,1.704329,1.532434,1.580773,0.649791,1.476747,1.120185
ENSG00000242692,0,0,0,0,0,0
ENSG00000242697,0,0,0,0,0,0
ENSG00000242703,0,0,0,0,0,0
ENSG00000242705,0,0,0,0,0,0
ENSG00000242706,0,0,0,0,0,0
ENSG00000242709,0,0,0,0,0,0
ENSG00000242711,6.312053,3.607908,7.017315,1.751525,2.652026,4.760195
ENSG00000242715,0.217511,0.461502,0.125433,0.026682,0,0
ENSG00000242726,0,0,0,0.183658,0,0
ENSG00000242727,0,0,0,0,0,0
ENSG00000242728,0,0,0,0,0,0
ENSG00000242729,0,0,0,0,0,0
ENSG00000242731,0,0,0,0,0,0
ENSG00000242732,4.293225,3.912926,2.796217,1.499433,0.273239,2.166505
ENSG00000242735,1.470647,0.640387,0,1.342885,0.419579,0
ENSG00000242736,0,0,0,0,0,0
ENSG00000242737,0,0.68483,0.787974,1.463334,0,0.648836
ENSG00000242747,0,0,0,0,0,0
ENSG00000242748,1.620474,2.39998,1.616743,0,0,0.649564
ENSG00000242752,0,0,0,0,0,0
ENSG00000242756,0,0,0,0,0,2.484719
ENSG00000242757,0,0,0,0,0,0
ENSG00000242766,0,0,0,0,0,0
ENSG00000242768,0,0,0,0,0,0
ENSG00000242771,0,0,0,0,0,0
ENSG00000242779,2.370276,1.189676,2.078804,0.422518,0.585586,1.334603
ENSG00000242793,0,0,0,0,0,0
ENSG00000242802,39.516772,41.583616,42.793563,47.208867,30.275211,50.08138
ENSG00000242807,0,0,0,0,0,0
ENSG00000242810,0,0,0,0,0,0
ENSG00000242814,0,0,0,0,0,0
ENSG00000242829,0,0.755477,1.732355,0,0,0
ENSG00000242834,0,0,0,0,0,0
ENSG00000242836,0,0,0,0,0,0
ENSG00000242837,0,0,0,0,0,0
ENSG00000242841,0,0,0,0,0,0
ENSG00000242849,0,0,0,0,0,0
ENSG00000242850,0,0,0,0,0,0
ENSG00000242852,2.052808,1.502717,2.170861,0.652316,0.991498,0.893389
ENSG00000242854,0,0,0,0,0,0
ENSG00000242856,0,0,0,0,0,0
ENSG00000242858,0,0,0,0,0,0
ENSG00000242866,0.512628,0.141799,1.745838,0.104657,0.012568,0.084876
ENSG00000242875,0,0,0,0,0,0
ENSG00000242879,0,0,0,0,0,0
ENSG00000242882,0,0,0,0,0,0
ENSG00000242887,0,0,0,0,0,0
ENSG00000242888,0,0,0,0,0,0
ENSG00000242899,0.142338,0.149389,0,0,0.105527,0.141525
ENSG00000242911,0,0,0,0,0,0
ENSG00000242915,0,0,0,0,0,0
ENSG00000242922,0,0,0,0,0,0
ENSG00000242931,0.151771,0.159358,0,0.169313,0,0
ENSG00000242936,0,0,0,0,0,0
ENSG00000242941,0,0,0,0.970669,0,0
ENSG00000242943,0,0,0,0,0,0
ENSG00000242945,0,0,0,0,0,0
ENSG00000242948,0,0,0.144582,0,0,0
ENSG00000242950,5.056524,4.25848,14.786467,11.101896,1.296536,2.731821
ENSG00000242951,0,0,0,0,0,0
ENSG00000242952,0.108756,0,0,0,0,0
ENSG00000242953,0,0,0,0,0,0
ENSG00000242958,0,0,0,0,0,0
ENSG00000242960,0,0,0,0,0,0
ENSG00000242963,0,0,0,0,0,0
ENSG00000242968,0,0,0.190084,0,0,0
ENSG00000242970,0,0,0,0,0,1.615325
ENSG00000242978,0,0,0,0,0,0
ENSG00000242979,0,0,0,0,0,0
ENSG00000242983,0,0,0,0,0,0
ENSG00000242986,0,0,0,0,0.304985,0
ENSG00000242990,0,0,0,0,0,0
ENSG00000242991,0,0,0,0,0,0
ENSG00000242992,0,0.243141,0,0,0,0
ENSG00000242993,0,0,0,0,0,0
ENSG00000242995,0,0,0,0,0,0
ENSG00000243007,0,0,0,0,0,0
ENSG00000243009,0,14.55419,0,18.814638,0,21.204612
ENSG00000243014,0,0,0,0,0,0.75688
ENSG00000243016,0,0,0,0,0,0
ENSG00000243020,0,0,0,0,0,0
ENSG00000243022,0,0,0,0,0,0
ENSG00000243023,0,0,0,0,0,0
ENSG00000243024,0,0,0.078721,0.208368,0,0.062055
ENSG00000243025,0,0,0,0,0,0
ENSG00000243033,0.092371,0,0,0,0,0
ENSG00000243038,0.300228,0.157605,0.376854,0.207869,0,0
ENSG00000243040,0,0,0,0,0,0
ENSG00000243044,0,0,0,0,0,0
ENSG00000243048,0,0,0,0,0,0
ENSG00000243050,0,0,0,0,0,0
ENSG00000243053,0,0,0,0,0,0
ENSG00000243056,3.024406,5.488378,9.333108,6.598927,2.330521,3.683637
ENSG00000243058,0,0,0,0,0,0
ENSG00000243063,0,0,0,0,0,0
ENSG00000243064,0,0,0,0,0,0
ENSG00000243071,0,0,0,0,0,0
ENSG00000243072,0,0,0,0,0,0
ENSG00000243073,0,0,0,0,0,0
ENSG00000243085,0,0,0,0,0,0
ENSG00000243094,2.750317,1.462252,0,1.560457,0,0
ENSG00000243095,0,0,0,0,0,0
ENSG00000243099,0,0,0,0,0,0
ENSG00000243101,0,0,0,0,0.216461,0.145156
ENSG00000243104,0,1.4364,0,0,0,0
ENSG00000243116,0,0,0,0,0,0
ENSG00000243122,0,0,0,0,0,0
ENSG00000243129,0,0,0,0,0,0
ENSG00000243130,0,0,0,0,0,0
ENSG00000243135,0,0,0,0,0,0
ENSG00000243137,0,0,0,0,0,0
ENSG00000243141,0,0,0,0,0,0
ENSG00000243147,128.051619,161.489154,130.596485,131.597503,181.351385,149.812994
ENSG00000243154,0,0,0,0,0,0
ENSG00000243156,15.826523,17.109543,20.645678,17.065578,9.669357,18.27568
ENSG00000243160,0,0,0,0,0,0
ENSG00000243164,0,0,0,0,0,0
ENSG00000243165,0,0,0,0,0,0
ENSG00000243167,0,0,0.707026,0,0,0
ENSG00000243171,0,0,0,0,0,0
ENSG00000243175,0.272761,0,0.257521,0,0.050523,0
ENSG00000243181,0,0,0,0,0,0.312879
ENSG00000243188,0,0,0,0,0,0
ENSG00000243195,0,0,0,0,0,0
ENSG00000243199,0,0,0.281759,0,0,0
ENSG00000243207,0.124176,1.015118,0.564511,0.776398,0,0.059683
ENSG00000243215,75.968352,5.146261,53.514481,5.368924,77.627891,2.451097
ENSG00000243225,0,0,0,0,0,0
ENSG00000243232,0,0,0,0,0,0
ENSG00000243234,0,0,0,0,0,0
ENSG00000243236,0,0,0,0,0,0
ENSG00000243238,0,0,0,0,0,0
ENSG00000243244,2.320176,4.120056,4.673607,7.201453,1.789297,4.778517
ENSG00000243250,0,0,0,0,0,0
ENSG00000243256,0,0,0,0,0,0
ENSG00000243257,0,0,0,0,0,0
ENSG00000243264,0,0,0,0,0,0.508415
ENSG00000243265,0,0,0,0,0,0
ENSG00000243279,42.93323,52.410062,47.769134,40.59557,31.721811,43.55448
ENSG00000243280,3.006085,0,2.445266,2.296756,0,0
ENSG00000243284,0.043946,0,0.276271,0,0.032487,0
ENSG00000243287,0,0,0,0,0,0
ENSG00000243289,0,0,0,2.190514,1.640359,0
ENSG00000243290,0,0,0,0,0,0
ENSG00000243297,0,0.595682,0.689029,0,0,0
ENSG00000243302,23.342648,28.007782,41.618442,44.893973,11.233692,30.693156
ENSG00000243303,0,0,0,0,0,0
ENSG00000243304,0,0,0,0,0,0.126256
ENSG00000243307,0,0,0,0,0.096964,0
ENSG00000243312,0,0,0,0,0,0
ENSG00000243314,0,1.815287,0,0,0.426195,0
ENSG00000243316,0,0,0,0,0,0
ENSG00000243317,28.553677,29.229271,27.159134,29.404185,23.337938,31.075397
ENSG00000243323,4.03384,4.69055,6.335673,1.671914,0.198971,0.946159
ENSG00000243328,0,0,0,0,0,0
ENSG00000243335,38.364373,39.657227,57.760475,59.117375,28.199379,42.294116
ENSG00000243336,0,0.087935,0,0,0,0
ENSG00000243353,0,0,0,0,0,0
ENSG00000243355,0,0,0,0,0,0
ENSG00000243364,13.258312,13.028065,5.394083,5.524203,4.613701,8.641554
ENSG00000243378,0,0,0,0,0,0
ENSG00000243385,0,0,0,0,0,0
ENSG00000243388,0,0,0,0,0,0
ENSG00000243396,0,0,0,0,0,0
ENSG00000243402,0,0,0,0,0,0
ENSG00000243403,0,0,0,0,0,0
ENSG00000243404,0,0,0,0,0,0
ENSG00000243406,14.583278,12.718156,11.157755,11.698026,3.49593,8.82266
ENSG00000243414,0,0,0.554908,0.944469,1.145955,0.105399
ENSG00000243417,0.131695,0.276305,1.653644,0.586905,0.195209,0
ENSG00000243422,0.466906,0,0.488974,0,0.057582,0.077157
ENSG00000243423,0,0,0,0,0,0
ENSG00000243429,0,0,0,0,0,0
ENSG00000243431,0,0.339745,0.135755,0.360648,0,0.32188
ENSG00000243438,0,0,0,0,0,0
ENSG00000243441,0,0,0,0,0,0
ENSG00000243444,0.048804,0.033953,0.20462,0.017987,0.024033,0.112614
ENSG00000243445,0.83019,0.88148,3.092293,0.940138,1.241942,0
ENSG00000243449,37.057924,43.849196,38.641627,39.466475,45.712098,62.774391
ENSG00000243455,0,0,0,0,0,0
ENSG00000243466,0,0,0,0,0.184654,0
ENSG00000243468,2.114487,3.176377,2.30833,2.132243,0.709795,2.51181
ENSG00000243469,0,0,0,0,0,0
ENSG00000243477,31.119953,29.876966,46.014309,33.635131,23.381974,35.907046
ENSG00000243478,0,0,0,0.050155,0,0
ENSG00000243480,0,0,0,0,0,0.743881
ENSG00000243483,0,0,0,0,0,0
ENSG00000243489,0,0,0,0,0,0
ENSG00000243492,0.333932,0.075187,0.282546,0.103037,0.048667,0.059629
ENSG00000243494,0,0,0,0,0,0
ENSG00000243495,0.797056,0,0.495179,0,0,0
ENSG00000243496,0.012474,0,0,0,0,0
ENSG00000243498,0,0,0,0,0,0
ENSG00000243499,0,0,0,0,0,0
ENSG00000243501,0,0,0.087422,0,0,0
ENSG00000243503,0,0,0,0,0,0
ENSG00000243504,0,0,0,0,0,0
ENSG00000243507,0,0,0,0,0,0
ENSG00000243508,0.450342,0,0,0,0,0
ENSG00000243509,0,0,0,0,0,0
ENSG00000243514,0,0,0,0,0,0
ENSG00000243516,0,0,0,0,0,0
ENSG00000243517,0,0,0,0,0,0
ENSG00000243518,0,0,0,0,0,0
ENSG00000243519,0,0,0,0,0,0
ENSG00000243521,0,0,0,0,0,0
ENSG00000243531,0,0,0,0,0,0
ENSG00000243537,0,0,0,0,0,0
ENSG00000243538,0,0,0,0,0,0
ENSG00000243543,0,0,0,0,0,0
ENSG00000243547,0,0,0,0,0,0
ENSG00000243554,1.43062,2.651523,1.335505,2.826366,2.135486,2.155539
ENSG00000243566,0.532514,0,0.58611,0.860647,0,0
ENSG00000243568,0.76242,1.063705,1.061848,0.985327,0.09416,0.505071
ENSG00000243581,0,0,0,0,0,0
ENSG00000243584,0,0,0,0,0,0
ENSG00000243592,0,0,0,0,0,0
ENSG00000243594,0,0,0,3.650058,0,2.281099
ENSG00000243596,0,0,0,0,0,0
ENSG00000243601,0,0,0,0,0,0
ENSG00000243607,0.91984,0,0,0,0,0
ENSG00000243609,0,0.121925,0.584326,0.129449,0.08616,0.115512
ENSG00000243621,0,0,0,0,0,0
ENSG00000243627,0,0,0,0,0,0
ENSG00000243635,0,0,0,0,0,0
ENSG00000243641,0,0,0,0,0,0
ENSG00000243643,0,0,0,0,0,0
ENSG00000243646,19.046595,27.926231,30.316461,41.953092,49.277066,53.558752
ENSG00000243648,0,0,0,0,0,0
ENSG00000243649,0.334675,0.787076,0,0,0,0
ENSG00000243658,0,0,0,0,0,0
ENSG00000243659,1.429961,1.542467,0,0,0,2.901741
ENSG00000243660,10.308928,4.551596,9.313842,3.792257,3.69519,5.332483
ENSG00000243661,0,0,0.808178,0,0,0
ENSG00000243663,0,0,0,0,0,0
ENSG00000243664,0,0,0,0,0,0
ENSG00000243667,6.147101,7.744179,6.107239,8.37055,8.704946,6.736537
ENSG00000243669,0,0,0,0,0,0
ENSG00000243672,0,0,0,0,0,0
ENSG00000243674,0,0,0,0,0,0
ENSG00000243675,0,0,0,2.064172,0,0
ENSG00000243678,100.402707,95.419496,66.327233,123.844902,333.198332,261.402296
ENSG00000243679,39.681971,51.755051,54.931738,69.750361,19.505669,42.534241
ENSG00000243680,0,0,1.513146,1.421839,0.941341,0
ENSG00000243686,0,0,2.768508,0,0,0
ENSG00000243687,0,0,0,0,0,0
ENSG00000243695,0,0,0,0,0,0
ENSG00000243696,5.819844,6.348238,7.332295,6.06337,0.352297,1.994071
ENSG00000243697,0,0,0,0,0,0
ENSG00000243705,0,0,0,0,0,0
ENSG00000243708,21.404688,19.10119,31.363542,23.083336,2.212964,6.861328
ENSG00000243709,0,0,0,0,0,0
ENSG00000243710,0,0.055027,0,0,0.025966,0
ENSG00000243711,0,0,0,0,0,0
ENSG00000243716,256.438732,302.037335,554.855848,470.950799,131.20234,313.235625
ENSG00000243720,0,0,0,0,0,0
ENSG00000243721,0,0,0,0,0,0
ENSG00000243725,12.79081,14.525169,11.479951,13.951362,16.440691,14.636918
ENSG00000243729,0,0,0,0,0,0
ENSG00000243730,0,0,0,0,0,0
ENSG00000243742,0.060838,0.101961,0.026412,0.050691,0,0.060293
ENSG00000243744,0,0,0,0,0,0
ENSG00000243746,0.302643,0,0.228258,0.20136,0.134301,0.119942
ENSG00000243749,26.367059,25.46527,41.761388,57.702106,40.992292,55.099654
ENSG00000243753,0.241267,2.895039,0,0.253976,0.471633,0
ENSG00000243758,0,0,0,0,0,0
ENSG00000243759,0,0,0,0,0,0
ENSG00000243761,0,0,0,0,0,0
ENSG00000243771,0,0,0,0,0,0
ENSG00000243775,0,0,0,0,0,0
ENSG00000243777,0,0,0,0,0,0
ENSG00000243779,0,0,0,0,0,0
ENSG00000243780,0,0,0,0,0,0
ENSG00000243781,0,0,0,0,0,0
ENSG00000243789,29.123287,22.851158,54.020731,29.921303,10.207163,12.494348
ENSG00000243792,0,0,0,0,0,0
ENSG00000243794,0,0,0,0,0,0
ENSG00000243802,0,0,0,0,0,0
ENSG00000243806,0,0,0,0,0,0
ENSG00000243811,36.084888,40.361646,74.802774,67.419219,29.290815,49.142192
ENSG00000243813,0,0,0,0,0,0
ENSG00000243822,0,0,0,0,0,0
ENSG00000243824,0,0,0,0,0,0
ENSG00000243828,0,0,0,0,0,0
ENSG00000243829,0,0,0,0,0,0
ENSG00000243830,0,0,0,0,0,0
ENSG00000243831,0,0,0,0,0,0
ENSG00000243838,0,0,0,0,0,0
ENSG00000243844,0,0,0,0,0,0
ENSG00000243853,0,0,0,0,0,0
ENSG00000243855,0,0,0,0,0,0
ENSG00000243859,0,0,0,0,0,0
ENSG00000243864,0,0,0,0,0,0
ENSG00000243873,0,0,0,0,0,0
ENSG00000243877,0,0,0,0,0,0
ENSG00000243886,0,0,0,0,0,0
ENSG00000243889,0,0,0,0,0,0
ENSG00000243894,0,0,0,0,0,0
ENSG00000243896,0.099537,0.357716,2.541966,0.656292,0.342381,0.22574
ENSG00000243897,2.75068,0.649971,3.104552,0,0,0.172973
ENSG00000243904,0,0,0,0,0.080933,0
ENSG00000243910,0.046147,0.127713,0,0.175175,0,0.312899
ENSG00000243914,0,0,0,0,0,0
ENSG00000243915,0,0,0,0,0,0
ENSG00000243916,0,0,0,0,0,0
ENSG00000243918,0,0,0,0,0,0
ENSG00000243920,0,0,0,0,0,0
ENSG00000243925,0,0,0,0,0,0
ENSG00000243927,194.267571,194.700356,230.065575,176.876615,193.716122,122.737513
ENSG00000243929,0,0,0,0,0,0
ENSG00000243930,0,0,0,0,0,0
ENSG00000243939,0,0,0,0,0,0
ENSG00000243943,39.551367,32.57696,37.923958,46.160464,23.382899,36.192793
ENSG00000243945,0,0,0,0,0,0
ENSG00000243955,0,0,0,0,0,0
ENSG00000243958,286.695966,0,254.899474,0,502.20072,0
ENSG00000243964,0.322581,0.341232,0,0,0,0
ENSG00000243967,0,0,0,0.084784,0,0.491485
ENSG00000243970,18.710139,22.307008,22.280275,31.234416,2.192259,20.269507
ENSG00000243974,0,0,0,0,0,0
ENSG00000243977,0,0,0,0,0,0
ENSG00000243978,0,0,0,0,0,0
ENSG00000243979,0,0,0,0,0,0
ENSG00000243981,0,0,0,0,0,0
ENSG00000243986,0,0,0,0,0,0
ENSG00000243988,0,0,0.506519,0,0,0
ENSG00000243989,8.528923,8.490995,8.108919,13.864206,10.388048,12.262071
ENSG00000243995,0,0,0,0,0,0
ENSG00000244000,0,0,0,0,0,0
ENSG00000244002,0,0,0,0,0,0
ENSG00000244004,0,0,0,0,0,0
ENSG00000244005,37.914289,39.465062,32.589263,26.599405,36.43877,32.254299
ENSG00000244009,0,0,0,0,0,0
ENSG00000244018,0,0,0,0,0,0
ENSG00000244019,0,0,0,0,0,0
ENSG00000244020,0,0,0,0,0,0
ENSG00000244021,0,0,0,0,0,0
ENSG00000244024,0,0,0,0,0,0
ENSG00000244025,0,0,0,0,0,0
ENSG00000244026,6.988123,3.793274,3.466048,3.520966,2.372168,2.45806
ENSG00000244031,0,0,0,0,0,0
ENSG00000244038,113.093153,137.515875,107.576035,167.718765,194.050972,198.015273
ENSG00000244039,0,0,0,0,0,0
ENSG00000244043,0,0,0,0,0,0
ENSG00000244045,17.783633,18.686993,19.400158,21.6416,20.005063,18.485984
ENSG00000244048,0,0,0,0,0,0
ENSG00000244050,0,0,0,0,0,0
ENSG00000244052,0,0,0,0,0,0
ENSG00000244053,0,0.263674,0,0,0,0
ENSG00000244057,0,0,0,0,0,0
ENSG00000244060,0,0,0.247728,0,0,0
ENSG00000244061,0.199319,0.209728,0,0.446058,0,0
ENSG00000244062,0,0,0,0,0,0
ENSG00000244065,0,0,0,0,0,0
ENSG00000244067,0,0,0,0,0,0
ENSG00000244071,0,0,0,0,0,0
ENSG00000244073,0,0,0.15927,0,0,0.126021
ENSG00000244076,0,0,0,0,0,0
ENSG00000244081,0,0,0,0,0,0
ENSG00000244083,0,0,0,0,0,0
ENSG00000244086,0,0,0,0,0,0
ENSG00000244088,0,0,0,0,0,0
ENSG00000244089,0,0,0,0,0,0
ENSG00000244094,0,0,0,0,0,0
ENSG00000244097,0.551083,0.289174,0.172973,0.307111,0,0.410863
ENSG00000244099,0,0,0,0,0,0
ENSG00000244101,0,0,0,0,0,0
ENSG00000244113,0,0,0,0,0,0
ENSG00000244115,11.232432,10.758985,11.021743,11.960573,10.761284,10.526052
ENSG00000244116,0,0,0.623011,0,0,0
ENSG00000244119,4.763477,4.035645,4.454335,1.385155,0.109635,1.029316
ENSG00000244122,0,0,0,0,0,0
ENSG00000244130,0,0,0,0,0,0
ENSG00000244131,0,0,0,0,0,0
ENSG00000244134,0,0,0,0,0,0
ENSG00000244142,0,0,0,0,0,0
ENSG00000244144,0,0,0,0,0,0
ENSG00000244146,0,0,0,0,0,0
ENSG00000244153,0,0,0.034354,0.030225,0,0
ENSG00000244155,0,0,0,0,0,0
ENSG00000244157,0,0,0.179435,0.159359,0,0
ENSG00000244159,0,0,0,0,0,0
ENSG00000244165,18.47401,12.780098,10.850493,5.429471,5.467152,4.430554
ENSG00000244167,0.571643,1.219789,6.343084,4.560542,0,4.045919
ENSG00000244171,0,0,0.336615,0,0,0
ENSG00000244176,0,0,0,0,0,0
ENSG00000244183,0,0,0,0,0,0
ENSG00000244187,106.062199,98.242578,58.668449,53.276687,50.976402,62.136224
ENSG00000244192,0,0,0,0,0,0
ENSG00000244193,0,0,0,0,0,0
ENSG00000244196,0,0,0,0,0,0
ENSG00000244199,0,0,0,0,0,0
ENSG00000244207,0,0,0,0,0,0
ENSG00000244213,0,0,0,0,0,0
ENSG00000244217,0,0,0,0,0,0
ENSG00000244219,2.698297,2.620654,1.719119,0.939803,0.211154,0.607067
ENSG00000244222,0,0,0,0,0,0
ENSG00000244226,0,0,0,0,0,0
ENSG00000244227,0,0,0,0,0,0
ENSG00000244229,0,0,0,0,0,0.335946
ENSG00000244234,0,0,0,0,0,0
ENSG00000244235,0,0,0,0,0,0
ENSG00000244237,0,0,0,0,0,0
ENSG00000244242,0.217293,1.027005,3.799707,0.256942,0.054118,0.870442
ENSG00000244244,0,0,0,0,0,0
ENSG00000244245,0,0,0,0,0,0
ENSG00000244246,0,0,0,0,0,0
ENSG00000244249,0,0,0,0,0,0
ENSG00000244251,0,0,0,0.249382,0,0
ENSG00000244253,0,0,0,0,0,0
ENSG00000244255,0,0,0,0,0,0
ENSG00000244257,22.655448,13.246631,22.589622,12.974972,5.269842,7.636607
ENSG00000244259,0,0,0,0,0,0
ENSG00000244266,0,0,0,0,0,0
ENSG00000244267,2.848636,8.164021,4.637718,2.175883,0,3.861208
ENSG00000244270,47.374961,43.284417,40.815315,47.011025,10.165428,18.34249
ENSG00000244273,0.449639,0,1.672001,0,0.336699,1.358643
ENSG00000244274,3.040374,2.046755,8.458081,4.065829,9.123784,5.048101
ENSG00000244280,0,0,0,0,0,0
ENSG00000244281,0,0,0,0,0,0
ENSG00000244283,0,0,0,0,0,0
ENSG00000244289,0,0,0,0,0,0
ENSG00000244292,0,0,0,0,0,0
ENSG00000244295,0,0,0,0,0,0
ENSG00000244301,0,0,0,0,0,0
ENSG00000244306,9.245063,5.873765,12.354603,3.164417,5.474538,1.858247
ENSG00000244313,0,0,0.487518,0.377668,0,0
ENSG00000244329,0,0,0,0,0,0
ENSG00000244331,0,0,0,0,0,0
ENSG00000244346,0.477528,0.251662,0.298896,0.267822,0,0.238397
ENSG00000244361,0,0,0,0,0,0
ENSG00000244362,0,0,0,0,0,0
ENSG00000244363,0.427325,0.146665,0.175462,0.155791,0.414534,0.277885
ENSG00000244371,0,0.251662,0,0,0,0.238397
ENSG00000244378,0.11611,0.039815,0.29167,0.129228,0.084515,0.230631
ENSG00000244381,0,0,0,0,0,0
ENSG00000244390,0,0,0,0,0,0
ENSG00000244395,0,0,0,0,0,0
ENSG00000244398,455.793397,416.070203,186.193576,389.372469,291.898488,203.419248
ENSG00000244400,0,0,0,0,0,0
ENSG00000244405,0.071232,0.074341,1.11237,0,0.337808,0.317017
ENSG00000244411,0.178749,0,0.149797,0,0,0.059032
ENSG00000244413,0,0,0,0,0,0
ENSG00000244414,1.29815,3.023878,1.626437,2.151181,0.715717,0
ENSG00000244422,0,0,0,0,0,0
ENSG00000244427,0,0,0,0,0,0
ENSG00000244429,0,0,0,0,0,0
ENSG00000244432,0,0,0,0,0,0
ENSG00000244436,0,0,0,0,0,0
ENSG00000244437,0,0,0,0,0,0
ENSG00000244441,0,0,0,0,0,0
ENSG00000244444,0,0,0,0,0,0
ENSG00000244451,0,0,0,3.085193,0,0
ENSG00000244456,0,0,0,0,0,0
ENSG00000244457,0,0,0,2.374483,0,2.209626
ENSG00000244462,47.777486,53.515554,44.738223,56.027745,54.30658,52.141797
ENSG00000244470,0,0,0,0,0,0
ENSG00000244471,0.089263,0.279815,0.39281,0,0.065989,0.397715
ENSG00000244474,0,0,0,0,0,0
ENSG00000244476,0,0.04895,0.058974,0.233416,0.017322,0
ENSG00000244480,5.027698,5.554975,8.89921,3.995611,1.049088,3.136641
ENSG00000244482,0,0.048452,0.064355,0.061926,0.058828,0.561539
ENSG00000244485,0,0,0,0,0,0
ENSG00000244486,1.84455,1.179918,2.163305,1.344183,0.255638,0.686488
ENSG00000244490,0,0,0,0,0,0
ENSG00000244503,0,0,0,0,0,0
ENSG00000244509,80.010839,85.720042,145.970444,153.348863,176.512231,183.06932
ENSG00000244510,0,0,0,0,0,0
ENSG00000244515,0,0,0,0,0,0
ENSG00000244527,0,0,0,0,0,0
ENSG00000244528,0,0,0,0,0,0
ENSG00000244535,0,0,0,0,0,0
ENSG00000244537,0,0,0,0,0,0
ENSG00000244538,1.973921,0,0,0,0,1.990999
ENSG00000244540,0,0,0,0,0,0
ENSG00000244551,0,0,0,0,0,0
ENSG00000244556,0.128588,0.207493,0.124799,0,0.036697,0.049153
ENSG00000244559,0,0,0,0,0,0
ENSG00000244560,14.996904,13.505366,8.816659,8.226615,0.956111,4.459829
ENSG00000244561,0,0,0,0,0,0
ENSG00000244563,17.686393,18.174768,0,0,0,14.629025
ENSG00000244565,0,0,0,0,0,0
ENSG00000244571,0,0,0,0,0,0
ENSG00000244573,1.035451,0,0,0,0,0
ENSG00000244575,0,0.569012,0,0,0,0
ENSG00000244582,0,0,0,0,0,0
ENSG00000244585,0,0,0,0,0,0
ENSG00000244588,0.38466,0.148313,0,0,0,0.043791
